# kappa_1pm,elev_m,kerb,peralte_rad  (segmentos de 4.0 m, longitud 5884 m)
-0.006709,13.00,1,-0.0484
-0.005972,12.97,1,-0.0432
-0.005354,12.94,1,-0.0386
-0.004743,12.90,1,-0.0346
-0.004307,12.87,1,-0.0310
-0.003926,12.84,0,-0.0278
-0.003550,12.80,0,-0.0247
-0.003173,12.77,0,-0.0219
-0.002703,12.73,0,-0.0193
-0.002305,12.70,0,-0.0167
-0.001962,12.66,0,-0.0143
-0.001651,12.62,0,-0.0121
-0.001381,12.59,0,-0.0103
-0.001129,12.55,0,-0.0088
-0.000983,12.51,0,-0.0076
-0.000883,12.47,0,-0.0066
-0.000801,12.43,0,-0.0057
-0.000731,12.39,0,-0.0051
-0.000646,12.35,0,-0.0046
-0.000572,12.31,0,-0.0041
-0.000503,12.27,0,0.0000
-0.000435,12.23,0,0.0000
-0.000366,12.19,0,0.0000
-0.000281,12.15,0,0.0000
-0.000207,12.11,0,0.0000
-0.000138,12.07,0,0.0000
-0.000070,12.02,0,0.0000
-0.000001,11.98,0,0.0000
0.000084,11.94,0,0.0000
0.000158,11.90,0,0.0000
0.000226,11.85,0,0.0000
0.000294,11.81,0,0.0000
0.000358,11.76,0,0.0000
0.000420,11.72,0,0.0000
0.000433,11.67,0,0.0000
0.000403,11.63,0,0.0000
0.000335,11.58,0,0.0000
0.000230,11.53,0,0.0000
0.000046,11.49,0,0.0000
-0.000136,11.44,0,0.0000
-0.000309,11.39,0,0.0000
-0.000484,11.35,0,0.0000
-0.000658,11.30,0,0.0000
-0.000866,11.25,0,0.0000
-0.000885,11.20,0,0.0000
-0.000624,11.16,0,0.0000
-0.000025,11.11,0,0.0069
0.000976,11.06,0,0.0155
0.002989,11.01,0,0.0270
0.005305,10.96,1,0.0414
0.007771,10.91,1,0.0604
0.010562,10.86,1,0.0844
0.013812,10.81,1,0.1047
0.018982,10.76,1,0.1047
0.024951,10.71,1,0.1047
0.031093,10.66,1,0.1047
0.036468,10.61,1,0.1047
0.040226,10.55,1,0.1047
0.040944,10.50,1,0.1047
0.040494,10.45,1,0.1047
0.038250,10.40,1,0.1047
0.036077,10.35,1,0.1047
0.034022,10.30,1,0.1047
0.031035,10.24,1,0.1047
0.026382,10.19,1,0.1047
0.020700,10.14,1,0.1047
0.014622,10.09,1,0.1047
0.008949,10.03,1,0.0770
0.004360,9.98,1,0.0509
0.001357,9.93,0,0.0304
0.000589,9.87,0,0.0160
0.000275,9.82,0,0.0072
0.000223,9.77,0,0.0000
0.000217,9.71,0,0.0000
0.000214,9.66,0,0.0000
0.000211,9.60,0,0.0000
0.000209,9.55,0,0.0000
0.000205,9.50,0,0.0000
0.000198,9.44,0,0.0000
0.000153,9.39,0,0.0000
0.000069,9.33,0,0.0000
-0.000063,9.28,0,0.0000
-0.000244,9.22,0,0.0000
-0.000486,9.17,0,-0.0074
-0.001035,9.12,0,-0.0136
-0.002014,9.06,0,-0.0230
-0.003657,9.01,0,-0.0381
-0.006091,8.95,1,-0.0582
-0.009477,8.90,1,-0.0842
-0.015341,8.84,1,-0.1047
-0.020634,8.79,1,-0.1047
-0.026971,8.73,1,-0.1047
-0.035229,8.68,1,-0.1047
-0.045773,8.62,1,-0.1047
-0.054465,8.57,1,-0.1047
-0.061129,8.51,1,-0.1047
-0.060023,8.46,1,-0.1047
-0.054105,8.41,1,-0.1047
-0.043638,8.35,1,-0.1047
-0.031443,8.30,1,-0.1047
-0.022120,8.24,1,-0.1047
-0.018578,8.19,1,-0.1047
-0.017245,8.13,1,-0.1047
-0.016946,8.08,1,-0.1047
-0.016904,8.03,1,-0.1047
-0.015754,7.97,1,-0.0983
-0.013424,7.92,1,-0.0859
-0.010490,7.86,1,-0.0717
-0.007503,7.81,1,-0.0568
-0.004867,7.76,1,-0.0428
-0.002714,7.70,0,-0.0313
-0.002010,7.65,0,-0.0231
-0.001817,7.60,0,-0.0183
-0.001940,7.54,0,-0.0162
-0.002264,7.49,0,-0.0165
-0.002654,7.44,0,-0.0175
-0.002849,7.38,0,-0.0188
-0.002968,7.33,0,-0.0199
-0.003035,7.28,0,-0.0208
-0.003065,7.23,0,-0.0212
-0.003088,7.17,0,-0.0215
-0.003102,7.12,0,-0.0217
-0.003119,7.07,0,-0.0219
-0.003139,7.02,0,-0.0220
-0.003160,6.97,0,-0.0221
-0.003186,6.92,0,-0.0222
-0.003190,6.87,0,-0.0222
-0.003191,6.82,0,-0.0222
-0.003183,6.76,0,-0.0222
-0.003167,6.71,0,-0.0220
-0.003132,6.66,0,-0.0219
-0.003105,6.61,0,-0.0217
-0.003075,6.56,0,-0.0215
-0.003044,6.51,0,-0.0215
-0.003013,6.47,0,-0.0219
-0.003011,6.42,0,-0.0230
-0.003169,6.37,0,-0.0249
-0.003527,6.32,0,-0.0285
-0.004127,6.27,1,-0.0339
-0.005004,6.22,1,-0.0414
-0.006651,6.17,1,-0.0518
-0.008361,6.13,1,-0.0657
-0.010599,6.08,1,-0.0842
-0.013559,6.03,1,-0.1042
-0.017437,5.99,1,-0.1047
-0.022559,5.94,1,-0.1047
-0.025027,5.89,1,-0.1047
-0.024993,5.85,1,-0.1047
-0.022877,5.80,1,-0.1047
-0.018758,5.76,1,-0.1047
-0.012303,5.71,1,-0.0970
-0.008179,5.67,1,-0.0756
-0.005692,5.62,1,-0.0556
-0.004247,5.58,1,-0.0392
-0.003531,5.53,0,-0.0288
-0.002906,5.49,0,-0.0220
-0.002371,5.45,0,-0.0173
-0.001875,5.40,0,-0.0135
-0.001393,5.36,0,-0.0101
-0.000936,5.32,0,-0.0071
-0.000449,5.28,0,-0.0046
-0.000152,5.24,0,0.0000
0.000027,5.19,0,0.0000
0.000133,5.15,0,0.0000
0.000176,5.11,0,0.0000
0.000164,5.07,0,0.0000
0.000138,5.03,0,0.0000
0.000113,4.99,0,0.0000
0.000088,4.95,0,0.0000
0.000064,4.91,0,0.0000
0.000034,4.87,0,0.0000
0.000012,4.84,0,0.0000
-0.000004,4.80,0,0.0000
-0.000017,4.76,0,0.0000
-0.000025,4.72,0,0.0000
-0.000029,4.69,0,0.0000
-0.000029,4.65,0,0.0000
-0.000028,4.61,0,0.0000
-0.000027,4.58,0,0.0000
-0.000026,4.54,0,0.0000
-0.000024,4.51,0,0.0000
-0.000023,4.47,0,0.0000
-0.000022,4.44,0,0.0000
-0.000021,4.40,0,0.0000
-0.000019,4.37,0,0.0000
-0.000018,4.34,0,0.0000
-0.000017,4.30,0,0.0000
-0.000015,4.27,0,0.0000
-0.000014,4.24,0,0.0000
-0.000013,4.21,0,0.0000
-0.000012,4.17,0,0.0000
-0.000010,4.14,0,0.0000
-0.000009,4.11,0,0.0000
-0.000008,4.08,0,0.0000
-0.000007,4.05,0,0.0000
-0.000005,4.02,0,0.0000
-0.000004,3.99,0,0.0000
-0.000003,3.96,0,0.0000
-0.000002,3.93,0,0.0000
-0.000000,3.90,0,0.0000
0.000001,3.87,0,0.0000
0.000002,3.85,0,0.0000
0.000004,3.82,0,0.0000
0.000005,3.79,0,0.0000
0.000006,3.76,0,0.0000
0.000007,3.74,0,0.0000
0.000009,3.71,0,0.0000
0.000010,3.69,0,0.0000
0.000011,3.66,0,0.0000
0.000012,3.63,0,0.0000
0.000014,3.61,0,0.0000
0.000015,3.59,0,0.0000
0.000016,3.56,0,0.0000
0.000017,3.54,0,0.0000
0.000019,3.51,0,0.0000
0.000020,3.49,0,0.0000
0.000021,3.47,0,0.0000
0.000022,3.44,0,0.0000
0.000022,3.42,0,0.0000
0.000022,3.40,0,0.0000
0.000021,3.38,0,0.0000
0.000020,3.36,0,0.0000
0.000019,3.33,0,0.0000
0.000017,3.31,0,0.0000
0.000016,3.29,0,0.0000
0.000014,3.27,0,0.0000
0.000012,3.25,0,0.0000
0.000011,3.23,0,0.0000
0.000009,3.21,0,0.0000
0.000008,3.19,0,0.0000
0.000006,3.17,0,0.0000
0.000004,3.15,0,0.0000
0.000003,3.13,0,0.0000
0.000001,3.12,0,0.0000
-0.000001,3.10,0,0.0000
-0.000003,3.08,0,0.0000
-0.000004,3.06,0,0.0000
-0.000006,3.04,0,0.0000
-0.000007,3.03,0,0.0000
-0.000009,3.01,0,0.0000
-0.000011,2.99,0,0.0000
-0.000012,2.98,0,0.0000
-0.000014,2.96,0,0.0000
-0.000015,2.94,0,0.0000
-0.000017,2.93,0,0.0000
-0.000019,2.91,0,0.0000
-0.000020,2.90,0,0.0000
-0.000022,2.88,0,0.0000
-0.000024,2.87,0,0.0000
-0.000025,2.85,0,0.0000
-0.000027,2.83,0,0.0000
-0.000029,2.82,0,0.0000
-0.000030,2.80,0,0.0000
-0.000032,2.79,0,0.0000
-0.000033,2.78,0,0.0000
-0.000035,2.76,0,0.0000
-0.000037,2.75,0,0.0000
-0.000038,2.73,0,0.0000
-0.000040,2.72,0,0.0000
-0.000041,2.70,0,0.0000
-0.000043,2.69,0,0.0000
-0.000045,2.68,0,0.0000
-0.000047,2.66,0,0.0000
-0.000048,2.65,0,0.0000
-0.000050,2.64,0,0.0000
-0.000052,2.62,0,0.0000
-0.000054,2.61,0,0.0000
-0.000056,2.60,0,0.0000
-0.000058,2.58,0,0.0000
-0.000060,2.57,0,0.0000
-0.000063,2.56,0,0.0000
-0.000065,2.54,0,0.0000
-0.000067,2.53,0,0.0000
-0.000069,2.52,0,0.0000
-0.000071,2.50,0,0.0000
-0.000074,2.49,0,0.0000
-0.000076,2.48,0,0.0000
-0.000078,2.46,0,0.0000
-0.000080,2.45,0,0.0000
-0.000082,2.44,0,0.0000
-0.000085,2.42,0,0.0000
-0.000087,2.41,0,0.0000
-0.000089,2.39,0,0.0000
-0.000091,2.38,0,0.0000
-0.000093,2.37,0,0.0000
-0.000093,2.35,0,0.0000
-0.000087,2.34,0,0.0000
-0.000076,2.33,0,0.0000
-0.000057,2.31,0,0.0000
-0.000032,2.30,0,0.0000
0.000012,2.28,0,0.0000
0.000052,2.27,0,0.0000
0.000093,2.25,0,0.0000
0.000134,2.24,0,0.0000
0.000175,2.22,0,0.0000
0.000228,2.21,0,0.0000
0.000262,2.19,0,0.0000
0.000276,2.18,0,0.0000
0.000264,2.16,0,0.0000
0.000218,2.15,0,0.0000
0.000080,2.13,0,0.0000
-0.000085,2.11,0,0.0000
-0.000271,2.10,0,0.0000
-0.000473,2.08,0,0.0000
-0.000684,2.06,0,-0.0051
-0.000963,2.05,0,-0.0071
-0.001179,2.03,0,-0.0100
-0.001490,2.01,0,-0.0157
-0.002088,1.99,0,-0.0246
-0.003168,1.97,0,-0.0361
-0.006166,1.96,1,-0.0497
-0.009507,1.94,1,-0.0640
-0.012522,1.92,1,-0.0765
-0.014750,1.90,1,-0.0860
-0.015792,1.88,1,-0.0909
-0.014605,1.86,1,-0.0914
-0.012677,1.84,1,-0.0884
-0.011041,1.82,1,-0.0837
-0.009966,1.79,1,-0.0782
-0.009607,1.77,1,-0.0743
-0.009964,1.75,1,-0.0726
-0.010358,1.73,1,-0.0729
-0.010667,1.71,1,-0.0751
-0.010994,1.68,1,-0.0784
-0.011393,1.66,1,-0.0824
-0.012103,1.64,1,-0.0871
-0.012964,1.61,1,-0.0928
-0.013903,1.59,1,-0.1002
-0.015033,1.56,1,-0.1047
-0.016407,1.54,1,-0.1047
-0.018422,1.51,1,-0.1047
-0.020435,1.48,1,-0.1047
-0.022063,1.46,1,-0.1047
-0.023345,1.43,1,-0.1047
-0.024190,1.40,1,-0.1047
-0.024317,1.37,1,-0.1047
-0.024444,1.34,1,-0.1047
-0.024082,1.31,1,-0.1047
-0.023415,1.29,1,-0.1047
-0.022324,1.25,1,-0.1047
-0.020046,1.22,1,-0.1047
-0.016965,1.19,1,-0.1047
-0.013650,1.16,1,-0.0948
-0.010307,1.13,1,-0.0748
-0.007181,1.09,1,-0.0562
-0.004312,1.06,1,-0.0399
-0.002375,1.03,0,-0.0264
-0.001367,0.99,0,-0.0159
-0.000669,0.96,0,-0.0080
-0.000192,0.92,0,0.0000
0.000228,0.88,0,0.0000
0.000657,0.85,0,0.0042
0.001018,0.81,0,0.0073
0.001395,0.77,0,0.0108
0.001808,0.73,0,0.0149
0.002417,0.69,0,0.0198
0.003308,0.65,0,0.0258
0.004324,0.61,1,0.0333
0.005552,0.57,1,0.0425
0.006994,0.53,1,0.0529
0.008887,0.49,1,0.0645
0.010982,0.44,1,0.0768
0.012889,0.40,1,0.0893
0.014825,0.35,1,0.1017
0.016655,0.31,1,0.1047
0.018098,0.26,1,0.1047
0.019373,0.22,1,0.1047
0.019131,0.17,1,0.1047
0.018365,0.12,1,0.1047
0.017380,0.07,1,0.1047
0.016555,0.02,1,0.1047
0.016342,-0.03,1,0.1047
0.017159,-0.08,1,0.1047
0.018142,-0.13,1,0.1047
0.019096,-0.18,1,0.1047
0.019846,-0.24,1,0.1047
0.020656,-0.29,1,0.1047
0.021186,-0.35,1,0.1047
0.021914,-0.40,1,0.1047
0.022617,-0.46,1,0.1047
0.022719,-0.51,1,0.1047
0.022361,-0.57,1,0.1047
0.021247,-0.63,1,0.1047
